"Anno","Provincia","Euro","AL","BE","BG","BM","EL","GA","GG","IB","IG","ME","ND","Totale"
"2022","Totale Provincia","","0","62.153","9.479","2.896","361","47.955","0","4.877","513","748","4","128.986"
"2022","PIACENZA","EURO 0","5","11.403","1.014","437","0","1.880","0","0","0","4","0","14.743"
"2022","PIACENZA","EURO 1","0","2.237","246","85","0","580","0","0","0","3","0","3.151"
"2022","PIACENZA","EURO 2","0","6.317","585","181","0","2.868","0","0","0","3","0","9.954"
"2022","PIACENZA","EURO 3","0","6.258","455","162","0","8.164","0","0","0","4","0","15.043"
"2022","PIACENZA","EURO 4","0","17.487","4.776","1.955","0","16.167","0","24","0","161","2","40.572"
"2022","PIACENZA","EURO 5","0","10.273","3.285","1.687","0","20.131","0","213","10","227","0","35.826"
"2022","PIACENZA","EURO 6","1","24.486","7.406","1.404","0","28.730","0","5.883","923","658","0","69.491"
"2022","PIACENZA","NC","0","0","0","0","545","0","0","0","0","0","0","545"
"2022","PIACENZA","ND","0","97","0","1","0","2","0","0","0","0","0","100"
"2022","Totale Provincia","","6","78.558","17.767","5.912","545","78.522","0","6.120","933","1.060","2","189.425"
"2022","PARMA","EURO 0","18","15.244","1.231","1.788","0","2.839","0","0","0","14","1","21.135"
"2022","PARMA","EURO 1","1","3.413","313","350","0","899","0","0","0","3","0","4.979"
"2022","PARMA","EURO 2","0","9.585","684","787","0","4.187","0","0","0","1","0","15.244"
"2022","PARMA","EURO 3","0","9.322","609","803","0","11.198","0","0","0","36","0","21.968"
"2022","PARMA","EURO 4","0","25.006","6.808","6.348","0","21.925","1","47","0","638","0","60.773"
"2022","PARMA","EURO 5","0","14.258","5.566","6.097","0","29.169","0","398","34","851","0","56.373"
"2022","PARMA","EURO 6","0","36.794","14.165","6.126","0","46.619","0","10.181","1.519","2.935","0","118.339"
"2022","PARMA","NC","0","0","0","0","993","0","0","0","0","0","0","993"
"2022","PARMA","ND","0","47","4","2","0","0","0","0","0","0","1","54"
"2022","Totale Provincia","","19","113.669","29.380","22.301","993","116.836","1","10.626","1.553","4.478","2","299.858"
"2022","REGGIO EMILIA","EURO 0","14","15.589","2.040","710","0","2.768","0","0","0","15","1","21.137"
"2022","REGGIO EMILIA","EURO 1","0","3.582","482","138","0","799","0","0","0","2","0","5.003"
"2022","REGGIO EMILIA","EURO 2","0","11.347","1.193","464","0","3.801","0","0","0","5","0","16.810"
"2022","REGGIO EMILIA","EURO 3","0","12.585","1.318","947","0","12.747","0","0","0","37","0","27.634"
"2022","REGGIO EMILIA","EURO 4","0","31.795","12.748","7.051","0","26.858","0","63","0","603","0","79.118"
"2022","REGGIO EMILIA","EURO 5","0","17.081","8.581","5.121","0","36.770","0","500","24","722","0","68.799"
"2022","REGGIO EMILIA","EURO 6","1","44.670","16.821","3.953","0","60.275","0","14.287","2.490","1.966","0","144.463"
"2022","REGGIO EMILIA","NC","0","0","0","0","1.590","0","0","0","0","0","0","1.590"
"2022","REGGIO EMILIA","ND","0","71","7","2","0","4","0","0","0","0","1","85"
"2022","Totale Provincia","","15","136.720","43.190","18.386","1.590","144.022","0","14.850","2.514","3.350","2","364.639"
"2022","MODENA","EURO 0","4","25.518","2.444","713","0","5.182","0","0","0","23","6","33.890"
"2022","MODENA","EURO 1","0","5.489","544","184","0","1.231","0","0","0","4","0","7.452"
"2022","MODENA","EURO 2","0","16.473","1.294","526","0","5.765","0","0","0","15","0","24.073"
"2022","MODENA","EURO 3","0","17.125","1.315","968","0","17.564","0","0","0","60","0","37.032"
"2022","MODENA","EURO 4","0","43.223","14.714","7.593","0","35.615","1","97","0","729","0","101.972"
"2022","MODENA","EURO 5","0","23.452","10.521","5.172","0","49.689","0","666","29","976","0","90.505"
"2022","MODENA","EURO 6","0","61.116","21.960","4.219","0","76.241","0","18.312","2.757","2.332","0","186.937"
"2022","MODENA","NC","0","0","0","0","1.807","0","0","0","0","0","0","1.807"
"2022","MODENA","ND","0","152","8","2","0","1","0","0","0","0","0","163"
"2022","Totale Provincia","","4","192.548","52.800","19.377","1.807","191.288","1","19.075","2.786","4.139","6","483.831"
"2022","BOLOGNA","EURO 0","10","27.342","2.907","1.357","0","3.899","0","0","0","38","15","35.568"
"2022","BOLOGNA","EURO 1","0","6.277","878","406","0","1.232","0","0","0","10","0","8.803"
"2022","BOLOGNA","EURO 2","1","18.230","2.135","1.158","0","5.165","0","0","0","24","0","26.713"
"2022","BOLOGNA","EURO 3","0","20.048","2.154","1.602","0","17.262","0","0","0","94","0","41.160"
"2022","BOLOGNA","EURO 4","0","60.858","21.800","14.590","0","34.656","0","183","0","1.330","1","133.418"
"2022","BOLOGNA","EURO 5","0","32.627","14.116","10.463","0","57.161","0","1.770","52","1.977","0","118.166"
"2022","BOLOGNA","EURO 6","0","81.694","30.456","9.050","0","96.892","0","32.961","3.872","5.643","0","260.568"
"2022","BOLOGNA","NC","0","0","0","0","2.912","0","0","0","0","0","0","2.912"
"2022","BOLOGNA","ND","0","92","0","2","0","2","0","0","0","0","1","97"
"2022","Totale Provincia","","11","247.168","74.446","38.628","2.912","216.269","0","34.914","3.924","9.116","17","627.405"
"2022","FERRARA","EURO 0","6","9.919","1.892","797","0","1.672","0","0","0","16","3","14.305"
"2022","FERRARA","EURO 1","1","2.297","363","165","0","467","0","0","0","0","0","3.293"
"2022","FERRARA","EURO 2","0","8.181","976","627","0","2.803","0","0","0","2","0","12.589"
"2022","FERRARA","EURO 3","0","8.222","953","837","0","9.768","0","0","1","66","0","19.847"
"2022","FERRARA","EURO 4","0","21.108","8.967","5.073","0","17.625","0","22","0","617","0","53.412"
"2022","FERRARA","EURO 5","0","10.711","5.593","3.466","0","23.293","0","198","10","588","0","43.859"
"2022","FERRARA","EURO 6","0","24.573","11.093","3.020","0","36.849","0","6.512","1.032","1.883","0","84.962"
"2022","FERRARA","NC","0","0","0","0","509","0","0","0","0","0","0","509"
"2022","FERRARA","ND","0","58","5","3","0","0","0","0","0","0","1","67"
"2022","Totale Provincia","","7","85.069","29.842","13.988","509","92.477","0","6.732","1.043","3.172","4","232.843"
"2022","RAVENNA","EURO 0","10","12.075","2.097","1.463","0","2.359","1","0","0","11","1","18.017"
"2022","RAVENNA","EURO 1","1","3.100","488","386","0","620","0","0","0","0","0","4.595"
"2022","RAVENNA","EURO 2","0","9.494","1.156","1.048","0","3.570","0","0","0","3","0","15.271"
"2022","RAVENNA","EURO 3","0","9.197","1.117","1.041","0","11.914","0","0","0","47","0","23.316"
"2022","RAVENNA","EURO 4","0","23.845","10.299","6.461","0","21.654","0","23","0","862","0","63.144"
"2022","RAVENNA","EURO 5","0","12.053","6.078","5.176","0","27.027","0","278","18","1.044","0","51.674"
"2022","RAVENNA","EURO 6","0","27.605","12.168","4.110","0","42.644","0","7.386","1.243","2.267","0","97.423"
"2022","RAVENNA","NC","0","0","0","0","888","0","0","0","0","0","0","888"
"2022","RAVENNA","ND","0","51","3","1","0","0","0","0","0","0","0","55"
"2022","Totale Provincia","","11","97.420","33.406","19.686","888","109.788","1","7.687","1.261","4.234","1","274.383"
"2022","FORLI'-CESENA","EURO 0","8","11.829","1.568","663","0","1.883","0","0","0","10","3","15.964"
"2022","FORLI'-CESENA","EURO 1","0","3.003","402","182","0","622","0","0","0","0","0","4.209"
"2022","FORLI'-CESENA","EURO 2","0","9.236","927","629","0","3.345","0","0","0","1","0","14.138"
"2022","FORLI'-CESENA","EURO 3","1","9.283","969","815","0","11.035","0","0","0","47","0","22.150"
"2022","FORLI'-CESENA","EURO 4","0","24.879","10.380","5.423","0","21.788","0","27","0","713","0","63.210"
"2022","FORLI'-CESENA","EURO 5","0","12.441","6.282","3.876","0","26.489","0","267","8","742","0","50.105"
"2022","FORLI'-CESENA","EURO 6","0","27.660","12.165","3.045","0","41.643","0","6.950","1.083","1.534","0","94.080"
"2022","FORLI'-CESENA","NC","0","0","0","0","784","0","0","0","0","0","0","784"
"2022","FORLI'-CESENA","ND","0","67","4","0","0","2","0","0","0","0","0","73"
"2022","Totale Provincia","","9","98.398","32.697","14.633","784","106.807","0","7.244","1.091","3.047","3","264.713"
"2022","RIMINI","EURO 0","7","12.318","1.286","462","0","1.607","0","0","0","4","3","15.687"
"2022","RIMINI","EURO 1","1","2.671","345","125","0","466","0","0","0","0","0","3.608"
"2022","RIMINI","EURO 2","0","9.045","916","367","0","2.520","0","0","0","6","0","12.854"
"2022","RIMINI","EURO 3","0","8.732","766","506","0","8.985","0","0","0","27","0","19.016"
"2022","RIMINI","EURO 4","0","24.935","8.985","3.897","0","18.502","0","41","0","431","0","56.791"
"2022","RIMINI","EURO 5","0","12.655","5.368","3.041","0","19.626","0","294","9","590","0","41.583"
"2022","RIMINI","EURO 6","0","25.283","10.506","2.624","0","26.913","0","6.136","782","1.721","0","73.965"
"2022","RIMINI","NC","0","0","0","0","679","0","0","0","0","0","0","679"
"2022","RIMINI","ND","0","88","2","2","0","2","0","0","0","0","1","95"
"2022","Totale Provincia","","8","95.727","28.174","11.024","679","78.621","0","6.471","791","2.779","4","224.278"
"2022","MASSA CARRARA","EURO 0","0","7.599","519","207","0","1.601","0","0","0","0","0","9.926"
"2022","MASSA CARRARA","EURO 1","0","1.644","107","31","0","343","0","0","0","0","0","2.125"
"2022","MASSA CARRARA","EURO 2","0","4.490","170","101","0","1.302","0","0","0","0","0","6.063"
"2022","MASSA CARRARA","EURO 3","0","5.754","190","74","0","3.849","0","0","0","3","0","9.870"
"2022","MASSA CARRARA","EURO 4","0","12.272","2.012","978","0","9.216","0","9","0","30","0","24.517"
"2022","MASSA CARRARA","EURO 5","0","8.070","2.059","1.211","0","10.830","0","54","4","105","0","22.333"
"2022","MASSA CARRARA","EURO 6","0","19.203","5.042","851","0","18.312","0","3.972","551","520","0","48.451"
"2022","MASSA CARRARA","NC","0","0","0","0","309","0","0","0","0","0","0","309"
"2022","MASSA CARRARA","ND","0","81","1","1","0","0","0","0","0","0","2","85"
"2022","Totale Provincia","","0","59.113","10.100","3.454","309","45.453","0","4.035","555","658","2","123.679"
"2022","LUCCA","EURO 0","3","15.554","1.028","461","0","3.013","0","0","0","13","4","20.076"
"2022","LUCCA","EURO 1","0","3.195","174","91","0","553","0","0","0","1","0","4.014"
"2022","LUCCA","EURO 2","0","9.543","388","222","0","2.250","0","0","0","1","0","12.404"
"2022","LUCCA","EURO 3","0","11.964","317","203","0","7.879","0","0","0","8","0","20.371"
"2022","LUCCA","EURO 4","0","28.603","3.775","2.422","0","18.793","0","16","0","82","0","53.691"
"2022","LUCCA","EURO 5","0","16.984","3.726","2.978","0","22.325","0","200","12","294","0","46.519"
"2022","LUCCA","EURO 6","0","41.247","11.217","2.307","0","40.471","0","8.890","1.266","1.326","0","106.724"
"2022","LUCCA","NC","0","0","0","0","812","0","0","0","0","0","0","812"
"2022","LUCCA","ND","0","184","0","0","0","1","0","0","0","0","3","188"
"2022","Totale Provincia","","3","127.274","20.625","8.684","812","95.285","0","9.106","1.278","1.725","7","264.799"
"2022","PISTOIA","EURO 0","3","10.812","655","184","0","1.635","0","0","0","4","2","13.295"
"2022","PISTOIA","EURO 1","0","2.273","152","55","0","350","0","0","0","1","0","2.831"
"2022","PISTOIA","EURO 2","0","7.162","344","147","0","1.803","0","0","0","1","0","9.457"
"2022","PISTOIA","EURO 3","0","8.353","310","156","0","6.243","0","0","0","11","0","15.073"
"2022","PISTOIA","EURO 4","0","19.326","3.097","1.667","0","15.327","0","11","0","64","0","39.492"
"2022","PISTOIA","EURO 5","0","11.660","2.938","1.595","0","18.296","0","120","4","212","0","34.825"
"2022","PISTOIA","EURO 6","0","28.823","7.845","1.396","0","34.414","0","5.273","894","937","0","79.582"
"2022","PISTOIA","NC","0","0","0","0","556","0","0","0","0","0","0","556"
"2022","PISTOIA","ND","0","91","1","0","0","0","0","0","0","0","0","92"
"2022","Totale Provincia","","3","88.500","15.342","5.200","556","78.068","0","5.404","898","1.230","2","195.203"
"2022","FIRENZE","EURO 0","17","30.765","1.916","534","0","3.810","0","0","0","11","19","37.072"
"2022","FIRENZE","EURO 1","0","6.262","515","146","0","1.041","0","0","0","2","0","7.966"
"2022","FIRENZE","EURO 2","0","19.007","1.041","386","0","4.692","0","0","0","6","0","25.132"
"2022","FIRENZE","EURO 3","0","23.964","867","359","0","17.617","0","0","0","10","0","42.817"
"2022","FIRENZE","EURO 4","1","65.781","10.253","4.361","0","42.348","0","102","0","332","0","123.178"
"2022","FIRENZE","EURO 5","0","41.845","8.096","4.545","0","56.838","0","776","21","870","0","112.991"
"2022","FIRENZE","EURO 6","0","137.699","22.191","5.082","0","213.931","0","62.663","12.555","3.946","0","458.067"
"2022","FIRENZE","NC","0","0","0","0","10.610","0","0","0","0","0","0","10.610"
"2022","FIRENZE","ND","0","246","4","0","0","1","0","0","0","0","5","256"
"2022","Totale Provincia","","18","325.569","44.883","15.413","10.610","340.278","0","63.541","12.576","5.177","24","818.089"
"2022","LIVORNO","EURO 0","6","10.636","614","97","0","1.898","0","0","0","10","8","13.269"
"2022","LIVORNO","EURO 1","0","1.942","142","43","0","479","0","0","0","2","0","2.608"
"2022","LIVORNO","EURO 2","0","6.768","287","107","0","2.095","0","0","0","3","0","9.260"
"2022","LIVORNO","EURO 3","0","9.482","279","139","0","7.616","0","0","0","10","0","17.526"
"2022","LIVORNO","EURO 4","0","23.975","2.998","1.326","0","17.825","0","10","0","74","0","46.208"
"2022","LIVORNO","EURO 5","0","13.613","2.282","1.382","0","19.790","0","139","10","181","0","37.397"
"2022","LIVORNO","EURO 6","0","33.167","5.886","1.085","0","31.447","0","6.817","765","606","0","79.773"
"2022","LIVORNO","NC","0","0","0","0","452","0","0","0","0","0","0","452"
"2022","LIVORNO","ND","0","134","0","0","0","1","0","0","0","0","2","137"
"2022","Totale Provincia","","6","99.717","12.488","4.179","452","81.151","0","6.966","775","886","10","206.630"
"2022","PISA","EURO 0","3","13.891","1.146","303","0","2.945","0","0","0","14","4","18.306"
"2022","PISA","EURO 1","0","3.045","290","76","0","664","0","0","0","2","0","4.077"
"2022","PISA","EURO 2","0","9.263","486","220","0","2.874","0","0","0","2","0","12.845"
"2022","PISA","EURO 3","0","11.272","424","210","0","9.965","0","0","0","7","0","21.878"
"2022","PISA","EURO 4","0","26.749","4.504","2.270","0","22.832","0","22","0","134","0","56.511"
"2022","PISA","EURO 5","0","15.536","4.280","2.753","0","27.229","0","195","5","378","0","50.376"
"2022","PISA","EURO 6","0","41.381","12.930","2.367","0","49.155","0","8.701","1.307","1.585","0","117.426"
"2022","PISA","NC","0","0","0","0","777","0","0","0","0","0","0","777"
"2022","PISA","ND","0","159","2","0","0","3","0","0","0","0","0","164"
"2022","Totale Provincia","","3","121.296","24.062","8.199","777","115.667","0","8.918","1.312","2.122","4","282.360"
"2022","AREZZO","EURO 0","11","15.294","1.104","579","0","2.134","0","0","0","13","4","19.139"
"2022","AREZZO","EURO 1","0","3.587","313","215","0","730","0","0","0","8","0","4.853"
"2022","AREZZO","EURO 2","0","10.512","708","591","0","4.106","0","0","0","19","0","15.936"
"2022","AREZZO","EURO 3","0","10.036","602","470","0","11.597","0","0","0","19","2","22.726"
"2022","AREZZO","EURO 4","0","21.763","4.725","3.154","0","24.249","0","15","0","228","1","54.135"
"2022","AREZZO","EURO 5","0","11.420","3.453","3.078","0","24.177","0","156","8","423","0","42.715"
"2022","AREZZO","EURO 6","0","25.663","7.843","2.767","0","38.222","0","5.771","961","1.504","0","82.731"
"2022","AREZZO","NC","0","0","0","0","574","0","0","0","0","0","0","574"
"2022","AREZZO","ND","0","109","5","1","0","3","0","0","0","0","4","122"
"2022","Totale Provincia","","11","98.384","18.753","10.855","574","105.218","0","5.942","969","2.214","11","242.931"
"2022","SIENA","EURO 0","8","12.048","665","192","0","1.422","0","0","0","18","5","14.358"
"2022","SIENA","EURO 1","0","2.341","181","53","0","555","0","0","0","2","0","3.132"
"2022","SIENA","EURO 2","0","7.803","376","156","0","2.875","0","0","0","2","0","11.212"
"2022","SIENA","EURO 3","0","8.071","321","120","0","8.996","0","0","0","8","0","17.516"
"2022","SIENA","EURO 4","0","17.193","2.738","1.151","0","19.939","0","27","0","66","0","41.114"
"2022","SIENA","EURO 5","0","9.273","2.023","1.579","0","21.206","0","149","10","225","0","34.465"
"2022","SIENA","EURO 6","0","21.297","4.732","1.650","0","32.542","0","5.426","694","1.062","0","67.403"
"2022","SIENA","NC","0","0","0","0","457","0","0","0","0","0","0","457"
"2022","SIENA","ND","0","86","2","0","0","2","0","0","0","0","4","94"
"2022","Totale Provincia","","8","78.112","11.038","4.901","457","87.537","0","5.602","704","1.383","9","189.751"
"2022","GROSSETO","EURO 0","5","8.337","708","109","0","1.892","0","0","0","5","2","11.058"
"2022","GROSSETO","EURO 1","0","2.018","158","38","0","578","0","0","0","0","0","2.792"
"2022","GROSSETO","EURO 2","0","6.592","398","93","0","2.831","0","0","0","0","0","9.914"
"2022","GROSSETO","EURO 3","0","7.640","379","99","0","8.718","0","0","0","2","0","16.838"
"2022","GROSSETO","EURO 4","0","15.430","2.937","830","0","18.035","0","19","0","50","1","37.302"
"2022","GROSSETO","EURO 5","0","7.818","1.611","704","0","16.787","0","65","7","101","0","27.093"
"2022","GROSSETO","EURO 6","0","16.090","3.070","551","0","21.977","0","3.473","488","304","0","45.953"
"2022","GROSSETO","NC","0","0","0","0","295","0","0","0","0","0","0","295"
"2022","GROSSETO","ND","0","26","2","0","0","0","0","0","0","0","0","28"
"2022","Totale Provincia","","5","63.951","9.263","2.424","295","70.818","0","3.557","495","462","3","151.273"
"2022","PRATO","EURO 0","1","9.318","450","85","0","1.199","0","0","0","6","3","11.062"
